image,nation,bigImage,mastery,kpg,xp,dpg,winrate,awards,dpgRanking,armoreff,moe,kd,isPrem,spots,name,wn8,id,dmgratio,hitratio,class,survival,battles,tier
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R152_KV2_W.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R152_KV2_W.png,4,1.92,1094,1527,64.98,"{'battleHeroes': {'highCaliber': 43, 'topGun': 2, 'defender': 2}, 'main': {'fireForEffect': 161, 'duelist': 21, 'fighter': 32, 'shellproof': 1, 'kamikaze': 1, 'spotter': 2, 'reaper': 5, 'masterGunner': 10, 'sharpShooter': 19}, 'epic': {'dumitru': 1, 'naydin': 1, 'pascucci': 4}}","[166, 34437]",0.41,3,3.53,True,1.34,KV-2 (R),3732,64769,2.24,53,HT,45.62,217,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R132_VNII_100LT.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R132_VNII_100LT.png,4,1.8,1106,2507,66.09,"{'battleHeroes': {'highCaliber': 29, 'topGun': 10, 'confederate': 36, 'tankSniper': 6, 'scout': 25, 'patrolDuty': 25}, 'main': {'fireForEffect': 246, 'duelist': 40, 'fighter': 43, 'spotter': 11, 'reaper': 5, 'masterGunner': 29, 'sharpShooter': 55}, 'epic': {'fadin': 1, 'pascucci': 6, 'radley': 3}}","[257, 188614]",0.14,3,2.93,False,4.56,T-100 LT,4767,19201,1.95,81,LT,38.51,348,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F116_Bat_Chatillon_Bourrasque.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F116_Bat_Chatillon_Bourrasque.png,4,2.16,1400,2633,74.67,"{'battleHeroes': {'highCaliber': 28, 'topGun': 11, 'confederate': 7, 'tankSniper': 6, 'patrolDuty': 5}, 'main': {'fireForEffect': 126, 'duelist': 22, 'fighter': 20, 'spotter': 4, 'reaper': 4, 'masterGunner': 17, 'sharpShooter': 43}, 'epic': {'dumitru': 1, 'lehvaslaiho': 9, 'oskin': 2, 'pascucci': 2, 'radley': 2}}","[2268, 292678]",0.01,3,4.32,True,3.03,Bourrasque,4724,60225,2.59,80,MT,50,150,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A44_M4A2E4.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A44_M4A2E4.png,4,2.38,1114,1018,75.38,"{'battleHeroes': {'highCaliber': 10, 'topGun': 2, 'confederate': 2, 'steelWall': 1, 'scout': 3, 'patrolDuty': 4}, 'main': {'fireForEffect': 57, 'duelist': 7, 'fighter': 15, 'shellproof': 5, 'spotter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 21}, 'epic': {'dumitru': 3, 'lehvaslaiho': 4, 'pascucci': 2}}","[9, 20788]",0.54,3,4.43,True,3.22,M4A2E4,5035,52257,2.7,66,MT,46.15,65,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R110_Object_260.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R110_Object_260.png,4,1.68,1104,2996,67.25,"{'battleHeroes': {'highCaliber': 69, 'topGun': 12, 'confederate': 56, 'tankSniper': 7, 'steelWall': 39, 'defender': 5, 'scout': 4, 'patrolDuty': 19}, 'main': {'fireForEffect': 446, 'duelist': 94, 'fighter': 69, 'shellproof': 58, 'spotter': 9, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 37}, 'epic': {'bruno': 1, 'naydin': 1, 'pascucci': 3, 'radley': 1}}","[11393, 88009]",1.07,3,2.57,True,2.65,Obj. 260,3343,58369,1.66,80,HT,34.66,629,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A128_concept_1b.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A128_concept_1b.png,4,2.24,1454,3761,75.93,"{'battleHeroes': {'highCaliber': 30, 'topGun': 3, 'confederate': 18, 'tankSniper': 4, 'steelWall': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 100, 'duelist': 22, 'fighter': 20, 'shellproof': 7, 'spotter': 3, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 36}, 'epic': {'pascucci': 2}}","[424, 40555]",0.67,3,4.25,True,1.79,Concept 1B,4366,62753,2.39,83,HT,47.22,108,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB01_Medium_Mark_I.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB01_Medium_Mark_I.png,4,1,325,161,61.54,"{'battleHeroes': {'topGun': 1}, 'main': {'masterGunner': 22, 'sharpShooter': 30}, 'epic': {}}",,0,0,1.18,False,1.15,Medium I,932,81,1.2,62,MT,15.38,13,1
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R155_Object_277.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R155_Object_277.png,4,1.77,1182,3758,66.4,"{'battleHeroes': {'highCaliber': 38, 'topGun': 6, 'confederate': 30, 'tankSniper': 3, 'steelWall': 10, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 207, 'duelist': 41, 'fighter': 26, 'shellproof': 11, 'spotter': 4, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 31}, 'epic': {'pascucci': 2}}","[1067, 356742]",0.74,3,3.04,False,2.04,Obj. 277,4427,22017,1.99,79,HT,41.9,253,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R121_KV4_KTT.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R121_KV4_KTT.png,4,1.6,1210,2390,66.09,"{'battleHeroes': {'highCaliber': 8, 'topGun': 2, 'confederate': 1, 'steelWall': 16}, 'main': {'fireForEffect': 83, 'duelist': 26, 'fighter': 11, 'shellproof': 21, 'spotter': 3, 'reaper': 3, 'masterGunner': 22, 'sharpShooter': 27}, 'epic': {}}","[38, 3875]",1.21,3,2.56,True,1.25,KV-4 KTTS,3876,62209,1.84,74,TD,37.39,115,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R96_Object_430.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R96_Object_430.png,4,2.22,1382,3376,71.2,"{'battleHeroes': {'highCaliber': 30, 'topGun': 8, 'confederate': 19, 'tankSniper': 4, 'steelWall': 3, 'defender': 1, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 103, 'duelist': 26, 'fighter': 24, 'shellproof': 6, 'spotter': 6, 'reaper': 4, 'masterGunner': 31, 'sharpShooter': 41}, 'epic': {'lehvaslaiho': 4, 'pascucci': 1, 'pool': 1, 'radley': 1}}","[211, 442141]",0.62,3,4.4,False,2.11,Obj. 430,5115,21505,2.36,78,MT,49.6,125,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R128_KV4_Kreslavskiy.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R128_KV4_Kreslavskiy.png,4,1.51,1187,2169,65.03,"{'battleHeroes': {'highCaliber': 35, 'topGun': 3, 'confederate': 17, 'tankSniper': 3, 'steelWall': 37, 'defender': 7, 'invader': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 198, 'duelist': 45, 'fighter': 28, 'shellproof': 54, 'kamikaze': 2, 'spotter': 5, 'reaper': 3, 'masterGunner': 18, 'sharpShooter': 36}, 'epic': {'kolobanov': 1, 'radley': 1}}","[149, 10439]",1.27,3,2.43,True,1.74,KV-4 Kresl.,3937,63233,1.67,76,HT,37.76,286,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It03_M15_42.png,italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It03_M15_42.png,4,5,1268,979,100,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'duelist': 1, 'fighter': 1, 'masterGunner': 10, 'sharpShooter': 10}, 'epic': {}}",,0.63,0,5,False,6,M15/42,5890,929,3.77,85,MT,0,1,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R202_SU_2_122.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R202_SU_2_122.png,4,2.07,907,1155,53.49,"{'battleHeroes': {'highCaliber': 5, 'topGun': 4}, 'main': {'fireForEffect': 32, 'duelist': 3, 'fighter': 5, 'spotter': 1, 'reaper': 4, 'masterGunner': 7, 'sharpShooter': 16}, 'epic': {'radley': 1}}",,0.12,1,2.97,True,0.84,SU-2-122,3812,29441,2.89,61,TD,30.23,43,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S04_Lago_I.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S04_Lago_I.png,4,5,1511,1316,100,"{'battleHeroes': {'highCaliber': 1}, 'main': {'fireForEffect': 1, 'fighter': 1, 'masterGunner': 5}, 'epic': {}}",,0,0,,False,2,Lago,8893,897,5.08,77,MT,100,1,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R18_SU-152.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R18_SU-152.png,4,1.67,974,1787,62.16,"{'battleHeroes': {'highCaliber': 28, 'topGun': 2, 'confederate': 1, 'tankSniper': 5, 'steelWall': 1}, 'main': {'fireForEffect': 53, 'duelist': 4, 'fighter': 7, 'spotter': 1, 'reaper': 5, 'masterGunner': 24, 'sharpShooter': 24}, 'epic': {'pascucci': 1}}","[649, 784663]",0.23,3,2.78,False,0.95,SU-152,3549,2305,2.58,68,TD,39.86,148,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB23_Centurion.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB23_Centurion.png,4,1.21,1008,1665,61.51,"{'battleHeroes': {'highCaliber': 7, 'confederate': 22, 'tankSniper': 1, 'steelWall': 1, 'defender': 2, 'invader': 2, 'scout': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 68, 'duelist': 9, 'fighter': 9, 'shellproof': 3, 'kamikaze': 3, 'spotter': 5, 'masterGunner': 20, 'sharpShooter': 52}, 'epic': {'lehvaslaiho': 4, 'oskin': 1}}","[6003, 376790]",0.27,3,1.77,False,1.88,Centurion I,3062,5969,1.35,79,MT,31.75,252,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F107_Hotchkiss_EBR.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F107_Hotchkiss_EBR.png,4,2.13,1188,1628,72.58,"{'battleHeroes': {'highCaliber': 19, 'topGun': 7, 'confederate': 7, 'tankSniper': 3, 'defender': 5, 'scout': 2, 'patrolDuty': 6}, 'main': {'fireForEffect': 101, 'duelist': 17, 'fighter': 21, 'kamikaze': 1, 'spotter': 3, 'reaper': 4, 'masterGunner': 14, 'sharpShooter': 28}, 'epic': {'billotte': 1, 'dumitru': 1, 'naydin': 2, 'orlik': 9, 'pascucci': 3, 'radley': 2}}","[191, 381383]",0.02,3,3.67,False,3.12,EBR Hotch.,6371,18241,2.49,80,LT,41.94,124,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A156_T54_2022.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A156_T54_2022.png,4,1.55,1194,2853,65.38,"{'battleHeroes': {'highCaliber': 16, 'topGun': 2, 'confederate': 11, 'steelWall': 3, 'defender': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 114, 'duelist': 14, 'fighter': 11, 'shellproof': 12, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 33}, 'epic': {}}","[56, 2600]",0.71,3,2.57,True,1.66,T54 Heavy,4236,33313,1.89,74,HT,39.74,156,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G158_VK2801_105_SPXXI.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G158_VK2801_105_SPXXI.png,4,2.21,1194,1408,73.08,"{'battleHeroes': {'highCaliber': 13, 'topGun': 4, 'confederate': 1, 'scout': 4, 'patrolDuty': 4}, 'main': {'fireForEffect': 59, 'duelist': 21, 'fighter': 14, 'kamikaze': 4, 'spotter': 5, 'reaper': 4, 'masterGunner': 12, 'sharpShooter': 23}, 'epic': {'orlik': 5, 'pascucci': 1, 'radley': 1}}","[286, 118208]",0.1,3,3.66,True,4.15,VK 28.01 105,6242,25617,2.42,70,LT,39.74,78,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G39_Marder_III.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G39_Marder_III.png,4,1.95,738,593,78.95,"{'battleHeroes': {}, 'main': {'masterGunner': 16, 'sharpShooter': 18}, 'epic': {}}",,0,0,4.63,False,1.79,Marder 38T,2191,11281,4.1,74,TD,57.89,19,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G76_Pz_Sfl_IVc.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G76_Pz_Sfl_IVc.png,4,1.48,785,961,63.64,"{'battleHeroes': {'highCaliber': 19, 'topGun': 4, 'confederate': 4, 'tankSniper': 1, 'defender': 2, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 75, 'duelist': 3, 'fighter': 22, 'kamikaze': 1, 'spotter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 23}, 'epic': {'halonen': 2, 'pascucci': 1}}","[868, 557696]",0,3,2.45,False,0.9,Pz.Sfl. IVc,3089,16145,3.52,72,TD,39.39,165,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R38_KV-220_beta.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R38_KV-220_beta.png,4,2.21,1218,1122,79.17,"{'battleHeroes': {'highCaliber': 17, 'topGun': 3, 'steelWall': 19, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 50, 'duelist': 23, 'fighter': 12, 'shellproof': 21, 'spotter': 1, 'masterGunner': 12, 'sharpShooter': 51}, 'epic': {'pascucci': 2, 'radley': 1}}",,2.25,3,3.98,True,2.4,KV-220-2 T,3813,51201,1.99,70,HT,44.44,72,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A158_T832.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A158_T832.png,4,1.78,1394,2849,65.31,"{'battleHeroes': {'highCaliber': 21, 'topGun': 4, 'confederate': 12, 'tankSniper': 1, 'steelWall': 8, 'defender': 2}, 'main': {'fireForEffect': 119, 'duelist': 31, 'fighter': 17, 'shellproof': 16, 'kamikaze': 1, 'spotter': 2, 'reaper': 4, 'masterGunner': 21, 'sharpShooter': 44}, 'epic': {'kolobanov': 1, 'pascucci': 1, 'radley': 1}}","[352, 43991]",0.78,3,3.35,True,1.62,T-832,4340,43297,1.97,83,HT,46.94,147,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB19_Sherman_Firefly.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB19_Sherman_Firefly.png,4,1.87,1003,1259,69.17,"{'battleHeroes': {'highCaliber': 10, 'topGun': 2, 'confederate': 2, 'tankSniper': 1, 'defender': 1}, 'main': {'fireForEffect': 95, 'duelist': 11, 'fighter': 13, 'kamikaze': 1, 'spotter': 5, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 22}, 'epic': {'lehvaslaiho': 2, 'oskin': 1}}","[382, 95366]",0.14,3,4,False,1.38,Firefly,3819,3665,2.26,68,MT,53.33,120,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R66_SU-26.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R66_SU-26.png,4,1.9,483,776,59.68,"{'battleHeroes': {'topGun': 2, 'confederate': 5, 'defender': 1}, 'main': {'reaper': 3, 'masterGunner': 11, 'sharpShooter': 11}, 'epic': {}}","[1480, 263880]",0,0,3.03,False,0.15,SU-26,3309,7681,8.1,56,SPG,37.1,62,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R97_Object_140.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R97_Object_140.png,4,1.83,1117,3208,64.27,"{'battleHeroes': {'highCaliber': 98, 'topGun': 17, 'confederate': 110, 'tankSniper': 12, 'steelWall': 12, 'defender': 1, 'scout': 2, 'patrolDuty': 9}, 'main': {'fireForEffect': 553, 'duelist': 129, 'fighter': 95, 'shellproof': 30, 'spotter': 7, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 46}, 'epic': {'naydin': 1, 'pascucci': 5, 'radley': 2}}","[1878, 388111]",0.52,3,2.9,False,2.39,Obj. 140,4019,16897,1.93,82,MT,36.98,722,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G52_Pz38_NA.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G52_Pz38_NA.png,4,0.97,567,363,60.53,"{'battleHeroes': {'topGun': 1, 'scout': 1}, 'main': {'kamikaze': 1, 'masterGunner': 10, 'sharpShooter': 26}, 'epic': {'pascucci': 1}}",,0,0,1.23,False,3.76,Pz. 38 nA,1501,8209,1.21,69,LT,21.05,38,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB92_FV217.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB92_FV217.png,4,1.75,1100,3382,70.21,"{'battleHeroes': {'highCaliber': 24, 'topGun': 3, 'confederate': 12, 'tankSniper': 5, 'steelWall': 20, 'scout': 1}, 'main': {'fireForEffect': 144, 'duelist': 31, 'fighter': 29, 'shellproof': 33, 'spotter': 4, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 34}, 'epic': {'pascucci': 4, 'radley': 1}}","[1505, 122812]",1.12,3,3.13,False,1.24,Badger,3708,15953,1.96,78,TD,44.15,188,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It17_Progetto_CC55_mod_54.png,italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It17_Progetto_CC55_mod_54.png,4,1.71,1267,2564,63.3,"{'battleHeroes': {'highCaliber': 14, 'topGun': 3, 'confederate': 4, 'steelWall': 1}, 'main': {'fireForEffect': 95, 'duelist': 13, 'fighter': 8, 'shellproof': 5, 'spotter': 2, 'reaper': 6, 'masterGunner': 21, 'sharpShooter': 45}, 'epic': {'pascucci': 1}}","[180, 186818]",0.49,3,2.66,False,1.36,Progetto 54,3924,3745,2.09,84,HT,35.78,109,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz09_T_24.png,czech,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/czech-Cz09_T_24.png,4,1.72,885,905,70.37,"{'battleHeroes': {'highCaliber': 11, 'topGun': 3, 'confederate': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 66, 'duelist': 5, 'fighter': 8, 'spotter': 1, 'reaper': 3, 'masterGunner': 21, 'sharpShooter': 27}, 'epic': {'lehvaslaiho': 1}}","[507, 401810]",0.11,3,2.96,False,2.46,Škoda T 24,4349,1137,2.43,76,MT,41.98,81,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB10_Black_Prince.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB10_Black_Prince.png,4,1.38,1059,1512,64.77,"{'battleHeroes': {'highCaliber': 11, 'topGun': 2, 'confederate': 9, 'steelWall': 24, 'defender': 1, 'invader': 1}, 'main': {'fireForEffect': 51, 'duelist': 14, 'fighter': 10, 'shellproof': 11, 'spotter': 4, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 49}, 'epic': {}}","[2081, 420101]",0.88,3,2.3,False,1.22,Black Prince,2900,3153,1.3,81,HT,39.9,193,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB28_Bishop.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB28_Bishop.png,4,1.38,713,866,79.17,"{'battleHeroes': {'topGun': 1, 'confederate': 1}, 'main': {'masterGunner': 15, 'sharpShooter': 15}, 'epic': {'fadin': 1}}",,0,0,4.13,False,0.08,Bishop,2516,11089,5.55,45,SPG,66.67,24,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J09_Chi_He.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J09_Chi_He.png,4,1.45,642,550,59.57,"{'battleHeroes': {'highCaliber': 5, 'topGun': 5, 'confederate': 3, 'defender': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'kamikaze': 1, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 39}, 'epic': {'lehvaslaiho': 1, 'oskin': 1, 'pascucci': 1}}","[1377, 147443]",0.1,0,2.1,False,1.67,Chi-He,2515,1633,1.87,73,MT,31.21,141,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G151_Pz_Sfl_IC.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G151_Pz_Sfl_IC.png,4,1.33,1052,1044,66.67,"{'battleHeroes': {}, 'main': {'fireForEffect': 3, 'masterGunner': 13, 'sharpShooter': 17}, 'epic': {}}",,0.21,0,4,True,2.67,Pz.Sfl. IC,5014,46097,2.84,72,TD,66.67,3,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R148_Object_430_U.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R148_Object_430_U.png,4,2.17,1260,3986,72.54,"{'battleHeroes': {'highCaliber': 65, 'topGun': 15, 'confederate': 33, 'tankSniper': 3, 'steelWall': 21, 'defender': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 258, 'duelist': 66, 'fighter': 49, 'shellproof': 43, 'spotter': 6, 'reaper': 5, 'masterGunner': 23, 'sharpShooter': 59}, 'epic': {'pascucci': 6, 'radley': 3}}","[406, 320619]",1.08,3,4.15,False,2.15,Obj. 430U,5020,19969,2.46,82,MT,47.8,295,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G11_Bison_I.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G11_Bison_I.png,4,1.44,496,437,59.57,"{'battleHeroes': {'highCaliber': 4, 'confederate': 1, 'invader': 1}, 'main': {'fighter': 4, 'reaper': 4, 'masterGunner': 5}, 'epic': {'fadin': 1}}","[1132, 44597]",0,0,3.07,False,0.28,Bison,2220,2833,6.92,41,SPG,53.19,94,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R178_Object_780.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R178_Object_780.png,4,1.59,1175,3747,68.78,"{'battleHeroes': {'highCaliber': 24, 'topGun': 2, 'confederate': 17, 'tankSniper': 2, 'steelWall': 7}, 'main': {'fireForEffect': 159, 'duelist': 28, 'fighter': 16, 'shellproof': 12, 'spotter': 4, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 32}, 'epic': {'pascucci': 1}}","[752, 27745]",0.64,3,3.01,True,1.46,Obj. 780,3661,32001,1.99,83,HT,47.09,189,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F21_Lorraine39_L_AM.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F21_Lorraine39_L_AM.png,4,1.88,447,631,59.7,"{'battleHeroes': {'topGun': 2, 'confederate': 1}, 'main': {'fighter': 1, 'reaper': 5, 'masterGunner': 8}, 'epic': {}}","[278, 68310]",0,0,3.82,False,0.24,Lorr. 39L AM,3276,3393,7.68,45,SPG,50.75,67,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R149_Object_268_4.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R149_Object_268_4.png,4,1.92,1184,3957,69.44,"{'battleHeroes': {'highCaliber': 112, 'topGun': 10, 'confederate': 28, 'tankSniper': 6, 'steelWall': 68, 'defender': 3, 'scout': 2, 'patrolDuty': 4}, 'main': {'fireForEffect': 352, 'duelist': 123, 'fighter': 64, 'shellproof': 99, 'spotter': 6, 'reaper': 5, 'masterGunner': 30, 'sharpShooter': 68}, 'epic': {'pascucci': 4, 'pool': 1}}","[494, 237908]",1.6,3,3.35,False,2.26,Obj. 268/4,4647,20225,2.27,83,TD,42.59,432,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G13_VK3001H.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G13_VK3001H.png,4,2.06,1013,1191,69.23,"{'battleHeroes': {'highCaliber': 16, 'topGun': 4, 'confederate': 4, 'defender': 1, 'invader': 2}, 'main': {'fireForEffect': 50, 'duelist': 10, 'fighter': 9, 'shellproof': 1, 'kamikaze': 2, 'spotter': 1, 'reaper': 3, 'masterGunner': 18, 'sharpShooter': 34}, 'epic': {'pascucci': 1, 'radley': 1}}","[648, 551323]",0.41,3,3.96,False,1.8,VK 30.01 H,4197,2577,2.19,80,MT,48.08,104,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A23_M7_med.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A23_M7_med.png,4,1.48,719,696,58.94,"{'battleHeroes': {'highCaliber': 14, 'topGun': 3, 'confederate': 4, 'defender': 5, 'invader': 1, 'scout': 6, 'patrolDuty': 3}, 'main': {'fireForEffect': 106, 'duelist': 19, 'fighter': 21, 'kamikaze': 1, 'spotter': 3, 'masterGunner': 17, 'sharpShooter': 30}, 'epic': {'lehvaslaiho': 2, 'orlik': 1, 'pascucci': 1}}","[843, 418661]",0.12,3,2.21,False,3.26,M7,4058,5409,1.93,74,LT,32.85,207,5
