isPrem,dmgratio,hitratio,kd,nation,winrate,spots,moe,xp,image,battles,mastery,id,wn8,tier,bigImage,kpg,class,awards,armoreff,name,dpg,survival,dpgRanking
False,1.97,79,3.15,japan,64.85,2.12,3,1058,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J16_ST_B1.png,623,4,3681,3952,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J16_ST_B1.png,1.8,MT,"{'battleHeroes': {'highCaliber': 80, 'topGun': 22, 'confederate': 72, 'tankSniper': 9, 'steelWall': 2, 'defender': 5, 'scout': 6, 'patrolDuty': 7}, 'main': {'fireForEffect': 473, 'duelist': 84, 'fighter': 74, 'shellproof': 4, 'spotter': 6, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 55}, 'epic': {'fadin': 1, 'naydin': 1, 'pascucci': 5, 'radley': 1, 'tarczay': 1}}",0.27,STB-1,3193,42.7,
False,4.49,72,6,uk,100,4.5,0,827,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB14_M2.png,2,4,593,3790,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB14_M2.png,3,LT,"{'battleHeroes': {}, 'main': {'fireForEffect': 2, 'duelist': 1, 'fighter': 1, 'shellproof': 1, 'masterGunner': 9}, 'epic': {}}",2.72,M2,453,50,
False,2.31,71,3.82,ussr,69.86,2.23,3,1055,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R13_KV-1s.png,73,4,18689,3946,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R13_KV-1s.png,2.04,HT,"{'battleHeroes': {'highCaliber': 16, 'topGun': 2, 'confederate': 2}, 'main': {'fireForEffect': 58, 'duelist': 11, 'fighter': 9, 'shellproof': 3, 'kamikaze': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 11, 'sharpShooter': 21}, 'epic': {}}",0.5,KV-1S,1201,46.58,
False,1.65,78,2.15,ussr,65.98,3.48,3,1150,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R109_T54S.png,241,4,18177,4037,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R109_T54S.png,1.4,LT,"{'battleHeroes': {'highCaliber': 8, 'topGun': 2, 'confederate': 23, 'tankSniper': 1, 'steelWall': 1, 'defender': 2, 'scout': 6, 'patrolDuty': 3}, 'main': {'fireForEffect': 149, 'duelist': 18, 'fighter': 21, 'kamikaze': 4, 'spotter': 5, 'masterGunner': 15, 'sharpShooter': 47}, 'epic': {'dumitru': 1, 'fadin': 1, 'orlik': 2, 'pascucci': 2}}",0.18,T-54 ltwt.,1804,34.85,
False,1.61,78,3.04,japan,64.58,1.68,3,1082,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J11_Chi_Ri.png,192,4,1121,4049,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J11_Chi_Ri.png,1.69,MT,"{'battleHeroes': {'highCaliber': 22, 'topGun': 5, 'confederate': 10, 'tankSniper': 2, 'defender': 4}, 'main': {'fireForEffect': 73, 'duelist': 18, 'fighter': 14, 'spotter': 2, 'masterGunner': 26, 'sharpShooter': 50}, 'epic': {'lehvaslaiho': 1, 'pascucci': 1}}",0.06,Chi-Ri,1608,44.27,
True,4.12,61,,usa,100,4,0,1070,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A33_MTLS-1G14.png,1,4,52001,4918,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A33_MTLS-1G14.png,2,LT,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'masterGunner': 13, 'sharpShooter': 15}, 'epic': {}}",0,MTLS-1G14,770,100,
False,1.03,74,1.5,france,59.62,1.73,0,469,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F04_B1.png,52,4,1089,1228,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F04_B1.png,1.04,HT,"{'battleHeroes': {'confederate': 1, 'steelWall': 3}, 'main': {'masterGunner': 10, 'sharpShooter': 33}, 'epic': {}}",1.07,B1,340,30.77,
True,6.33,76,,sweden,100,1,0,1247,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S15_L_60.png,1,4,51841,4165,2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S15_L_60.png,5,LT,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'duelist': 1, 'fighter': 1, 'masterGunner': 13, 'sharpShooter': 17}, 'epic': {}}",0,L-60,513,100,
False,9,47,3.27,germany,59.76,0.12,1,724,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G02_Hummel.png,164,4,273,3117,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G02_Hummel.png,1.62,SPG,"{'battleHeroes': {'highCaliber': 2, 'topGun': 3, 'confederate': 3}, 'main': {'fighter': 3, 'reaper': 4, 'masterGunner': 9}, 'epic': {'gore': 1, 'stark': 1}}",0.01,Hummel,1435,50.61,
True,4.04,70,6.5,germany,66.67,3.49,3,1366,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G32_PzV_PzIV_ausf_Alfa.png,45,4,54033,3646,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G32_PzV_PzIV_ausf_Alfa.png,3.18,MT,"{'battleHeroes': {'highCaliber': 18, 'topGun': 7, 'confederate': 4, 'tankSniper': 1, 'steelWall': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 43, 'duelist': 10, 'fighter': 12, 'shellproof': 3, 'kamikaze': 1, 'spotter': 1, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 27}, 'epic': {'lehvaslaiho': 5, 'pascucci': 2, 'radley': 1}}",0.75,Pz. V/IV A,1461,51.11,
True,1.94,73,4.06,germany,60,1.3,0,1257,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G44_JagdTigerH.png,40,4,49425,3454,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G44_JagdTigerH.png,1.83,TD,"{'battleHeroes': {'highCaliber': 7, 'topGun': 1, 'steelWall': 6}, 'main': {'fireForEffect': 33, 'duelist': 5, 'fighter': 5, 'shellproof': 4, 'spotter': 2, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 27}, 'epic': {}}",0.76,Jagdtiger Pr,2679,55,
False,2.2,83,2.43,uk,58.82,2.86,3,1107,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB102_LHMTV.png,153,4,59473,4905,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB102_LHMTV.png,1.32,LT,"{'battleHeroes': {'highCaliber': 4, 'confederate': 17, 'tankSniper': 11, 'defender': 4, 'patrolDuty': 7}, 'main': {'fireForEffect': 122, 'duelist': 12, 'fighter': 15, 'spotter': 5, 'reaper': 3, 'masterGunner': 22, 'sharpShooter': 27}, 'epic': {'dumitru': 1, 'orlik': 5, 'pascucci': 1}}",0,LHMTV,1821,45.75,
False,2.41,80,3.75,ussr,62.5,2.5,0,702,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R43_T-70.png,8,4,15105,2511,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R43_T-70.png,1.88,LT,"{'battleHeroes': {'confederate': 1, 'scout': 1, 'patrolDuty': 1}, 'main': {'masterGunner': 14, 'sharpShooter': 24}, 'epic': {}}",0,T-70,448,50,
True,1.52,77,3.27,germany,64.52,2.52,3,1189,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G78_Panther_M10.png,93,4,57617,4025,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G78_Panther_M10.png,1.97,MT,"{'battleHeroes': {'highCaliber': 13, 'topGun': 5, 'confederate': 6, 'steelWall': 2, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 56, 'duelist': 29, 'fighter': 12, 'shellproof': 1, 'kamikaze': 2, 'spotter': 4, 'reaper': 3, 'masterGunner': 18, 'sharpShooter': 46}, 'epic': {'radley': 1}}",0.37,Panther/M10,1626,39.78,
False,2.88,74,3.68,france,76.71,3.38,3,1162,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F109_AMD_Panhard_178B.png,73,4,17985,6868,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F109_AMD_Panhard_178B.png,2.01,LT,"{'battleHeroes': {'highCaliber': 12, 'topGun': 2, 'confederate': 5, 'defender': 1, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 63, 'duelist': 4, 'fighter': 11, 'spotter': 1, 'masterGunner': 14, 'sharpShooter': 28}, 'epic': {'orlik': 6, 'pascucci': 4, 'tamada': 1}}",0,AMD 178B,1316,45.21,
True,3.5,78,2.96,sweden,61.61,1.21,3,1191,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S22_Strv_S1.png,211,4,52097,4250,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S22_Strv_S1.png,1.75,TD,"{'battleHeroes': {'highCaliber': 33, 'topGun': 6, 'confederate': 11, 'tankSniper': 34, 'defender': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 187, 'duelist': 8, 'fighter': 28, 'spotter': 6, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 31}, 'epic': {'halonen': 1, 'pascucci': 1}}",0.26,Strv S1,2648,40.76,
False,2.64,84,3.72,sweden,68.69,2.75,3,1327,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S07_Strv_74.png,99,4,1409,6115,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S07_Strv_74.png,2.25,MT,"{'battleHeroes': {'highCaliber': 21, 'topGun': 7, 'confederate': 15, 'tankSniper': 10, 'defender': 2, 'scout': 5, 'patrolDuty': 3}, 'main': {'fireForEffect': 86, 'duelist': 10, 'fighter': 17, 'spotter': 3, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 43}, 'epic': {'lehvaslaiho': 4, 'oskin': 2, 'radley': 1}}",0.05,Strv 74,1729,39.39,
False,2.71,79,4.45,ussr,62.35,3.91,3,1338,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R131_Tank_Gavalov.png,85,4,19457,7534,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R131_Tank_Gavalov.png,2.67,LT,"{'battleHeroes': {'highCaliber': 19, 'topGun': 9, 'confederate': 8, 'tankSniper': 2, 'scout': 2, 'patrolDuty': 4}, 'main': {'fireForEffect': 75, 'duelist': 20, 'fighter': 21, 'spotter': 3, 'reaper': 3, 'masterGunner': 22, 'sharpShooter': 42}, 'epic': {'dumitru': 2, 'naydin': 2, 'orlik': 7, 'pascucci': 5, 'radley': 2}}",0.1,LTG,1921,40,
False,6.08,33,2.25,ussr,56.25,0,0,423,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R100_SU122A.png,16,4,16385,1605,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R100_SU122A.png,1.13,SPG,"{'battleHeroes': {}, 'main': {'reaper': 3, 'masterGunner': 6}, 'epic': {}}",0,SU-122A,663,50,
False,2.3,78,3.54,usa,67.73,0.91,3,1091,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A40_T95.png,437,4,8737,3295,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A40_T95.png,1.73,TD,"{'battleHeroes': {'highCaliber': 46, 'topGun': 4, 'confederate': 1, 'tankSniper': 3, 'steelWall': 58, 'defender': 1, 'scout': 1, 'patrolDuty': 4}, 'main': {'fireForEffect': 202, 'duelist': 41, 'fighter': 36, 'shellproof': 55, 'spotter': 5, 'reaper': 5, 'masterGunner': 19, 'sharpShooter': 34}, 'epic': {}}",1.85,T95,2848,51.26,
False,1.42,79,2.59,germany,60.5,1.32,3,1027,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G04_PzVI_Tiger_I.png,238,4,529,3138,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G04_PzVI_Tiger_I.png,1.52,HT,"{'battleHeroes': {'highCaliber': 25, 'topGun': 5, 'confederate': 12, 'tankSniper': 2, 'steelWall': 4, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 87, 'duelist': 25, 'fighter': 19, 'kamikaze': 3, 'spotter': 2, 'reaper': 3, 'masterGunner': 32, 'sharpShooter': 67}, 'epic': {}}",0.24,Tiger I,1663,41.18,
False,3.7,66,4.09,japan,69.7,0.91,3,987,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J38_Type_95_Ji_Ro.png,66,4,7265,4522,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J38_Type_95_Ji_Ro.png,1.98,TD,"{'battleHeroes': {'highCaliber': 9, 'topGun': 2, 'confederate': 1, 'tankSniper': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 58, 'duelist': 4, 'fighter': 5, 'spotter': 3, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 20}, 'epic': {'naydin': 1, 'pascucci': 3, 'pool': 1}}",0.03,Ji-Ro,1604,51.52,
True,2.24,68,3.44,china,55.41,1.04,1,1031,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch40_WZ120G_FT.png,74,4,63025,3610,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch40_WZ120G_FT.png,1.68,TD,"{'battleHeroes': {'highCaliber': 9, 'topGun': 2, 'confederate': 1, 'tankSniper': 3}, 'main': {'fireForEffect': 55, 'duelist': 5, 'fighter': 7, 'kamikaze': 1, 'spotter': 1, 'reaper': 5, 'masterGunner': 13, 'sharpShooter': 18}, 'epic': {'radley': 1}}",0.26,WZ-120G FT,2767,51.35,
False,3.16,73,3.44,ussr,70.05,1.58,3,964,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R17_SU-100.png,197,4,3585,3994,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R17_SU-100.png,2.03,TD,"{'battleHeroes': {'highCaliber': 22, 'topGun': 7, 'tankSniper': 3, 'steelWall': 2, 'defender': 4, 'patrolDuty': 1}, 'main': {'fireForEffect': 85, 'duelist': 10, 'fighter': 16, 'shellproof': 1, 'kamikaze': 1, 'spotter': 2, 'reaper': 6, 'masterGunner': 19, 'sharpShooter': 27}, 'epic': {'pascucci': 2, 'radley': 3}}",0.28,SU-100,1393,41.12,
True,3.2,70,3.64,ussr,63.92,1.15,3,1302,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R159_SU_130PM_DR.png,97,4,27905,3977,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R159_SU_130PM_DR.png,1.76,TD,"{'battleHeroes': {'highCaliber': 21, 'topGun': 3, 'confederate': 13, 'tankSniper': 9, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 84, 'duelist': 2, 'fighter': 10, 'spotter': 3, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 21}, 'epic': {'halonen': 1, 'pascucci': 1}}",0.01,Forest Spirit,2835,51.55,
False,2.89,69,4.84,poland,72.97,1.59,3,1135,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl10_40TP_Habicha.png,74,4,2449,5311,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl10_40TP_Habicha.png,2.09,MT,"{'battleHeroes': {'highCaliber': 10, 'topGun': 5, 'confederate': 2, 'tankSniper': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 66, 'duelist': 11, 'fighter': 10, 'shellproof': 1, 'kamikaze': 1, 'spotter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 18}, 'epic': {'lehvaslaiho': 5, 'oskin': 1, 'pascucci': 3, 'radley': 1}}",0.37,40TP,1598,56.76,
True,1.81,74,3.15,china,64.86,2.01,3,1193,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch22_113_Beijing_Opera.png,148,4,62513,4148,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch22_113_Beijing_Opera.png,1.68,HT,"{'battleHeroes': {'highCaliber': 16, 'topGun': 3, 'confederate': 16, 'tankSniper': 1, 'steelWall': 11, 'patrolDuty': 1}, 'main': {'fireForEffect': 111, 'duelist': 32, 'fighter': 11, 'shellproof': 13, 'spotter': 6, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 34}, 'epic': {}}",0.76,113 BO,3545,46.62,
False,1.45,76,2.48,japan,67.85,0.94,3,1021,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J25_Type_4.png,367,4,4193,3207,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J25_Type_4.png,1.33,HT,"{'battleHeroes': {'highCaliber': 30, 'topGun': 2, 'confederate': 6, 'steelWall': 43, 'defender': 2, 'invader': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 204, 'duelist': 40, 'fighter': 23, 'shellproof': 56, 'kamikaze': 2, 'spotter': 5, 'reaper': 4, 'masterGunner': 24, 'sharpShooter': 33}, 'epic': {'pascucci': 1}}",1.45,Type 4 H,2323,46.59,
True,3.29,74,3.69,germany,63.93,1.46,3,1317,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G114_Rheinmetall_Skorpian.png,341,4,50193,5321,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G114_Rheinmetall_Skorpian.png,2.14,TD,"{'battleHeroes': {'highCaliber': 96, 'topGun': 19, 'confederate': 18, 'tankSniper': 30, 'patrolDuty': 1}, 'main': {'fireForEffect': 309, 'duelist': 42, 'fighter': 62, 'spotter': 4, 'reaper': 5, 'masterGunner': 17, 'sharpShooter': 22}, 'epic': {'halonen': 1, 'kolobanov': 1, 'pascucci': 5, 'pool': 1, 'radley': 2}}",0.01,Skorpion G,3054,41.94,
False,1.65,77,3.64,germany,64.63,1.26,3,1120,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G56_E-100.png,246,4,9489,4363,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G56_E-100.png,1.87,HT,"{'battleHeroes': {'highCaliber': 46, 'topGun': 3, 'confederate': 6, 'steelWall': 38, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 166, 'duelist': 61, 'fighter': 33, 'shellproof': 42, 'spotter': 4, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 34}, 'epic': {'pascucci': 1, 'radley': 1}}",1.24,E 100,3605,48.78,
False,2.63,71,4.01,germany,71.62,0.67,3,1026,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G97_Waffentrager_IV.png,303,4,16401,3375,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G97_Waffentrager_IV.png,1.87,TD,"{'battleHeroes': {'highCaliber': 45, 'topGun': 11, 'confederate': 10, 'tankSniper': 15, 'invader': 1}, 'main': {'fireForEffect': 235, 'duelist': 19, 'fighter': 34, 'spotter': 2, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 23}, 'epic': {'pascucci': 1, 'radley': 1}}",0.01,WT auf Pz. IV,2801,53.47,
False,1.9,80,2.62,usa,60.06,1.31,3,895,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A83_T110E4.png,1277,4,13089,3203,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A83_T110E4.png,1.58,TD,"{'battleHeroes': {'highCaliber': 100, 'topGun': 22, 'confederate': 12, 'tankSniper': 23, 'steelWall': 24, 'defender': 4, 'invader': 1, 'patrolDuty': 4}, 'main': {'fireForEffect': 441, 'duelist': 70, 'fighter': 63, 'shellproof': 29, 'spotter': 5, 'reaper': 6, 'masterGunner': 29, 'sharpShooter': 47}, 'epic': {'billotte': 1, 'pascucci': 3, 'radley': 1}}",0.67,T110E4,3032,39.47,
False,2.28,81,1,germany,66.67,3,0,858,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G80_Pz_IV_AusfD.png,3,4,17425,3438,4,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G80_Pz_IV_AusfD.png,1,MT,"{'battleHeroes': {'highCaliber': 1, 'defender': 1}, 'main': {'masterGunner': 5, 'sharpShooter': 23}, 'epic': {}}",0.32,Pz. IV D,796,0,
False,2.23,74,3.63,japan,66.67,1.24,0,1058,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J35_Ho_Ri_3.png,21,3,8289,2686,10,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J35_Ho_Ri_3.png,1.38,TD,"{'battleHeroes': {'highCaliber': 3, 'confederate': 2}, 'main': {'fireForEffect': 16, 'duelist': 2, 'fighter': 2, 'spotter': 2, 'masterGunner': 17, 'sharpShooter': 19}, 'epic': {'pascucci': 1}}",0.51,Ho-Ri 3,3279,61.9,
True,1.86,76,2,usa,59.32,1.71,3,1125,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A169_PattonIII_120.png,59,4,50465,3804,9,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A169_PattonIII_120.png,1.36,MT,"{'battleHeroes': {'highCaliber': 8, 'confederate': 7, 'tankSniper': 1}, 'main': {'fireForEffect': 42, 'duelist': 6, 'fighter': 4, 'shellproof': 1, 'spotter': 2, 'masterGunner': 14, 'sharpShooter': 29}, 'epic': {'lehvaslaiho': 1}}",0.26,Patton Tank,2839,32.2,
True,1.92,78,2.63,ussr,66.67,4.25,3,1268,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R158_LT_432.png,189,4,45569,5938,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R158_LT_432.png,1.76,LT,"{'battleHeroes': {'highCaliber': 10, 'topGun': 7, 'confederate': 16, 'tankSniper': 8, 'steelWall': 1, 'defender': 2, 'scout': 13, 'patrolDuty': 11}, 'main': {'fireForEffect': 143, 'duelist': 19, 'fighter': 23, 'shellproof': 1, 'spotter': 9, 'reaper': 4, 'masterGunner': 18, 'sharpShooter': 34}, 'epic': {'dumitru': 1, 'orlik': 8, 'pascucci': 5}}",0.22,LT-432,1888,33.33,
True,1.53,75,3.84,uk,69.52,2.36,3,1298,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB52_A45.png,105,4,55121,4374,7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB52_A45.png,2.09,HT,"{'battleHeroes': {'highCaliber': 18, 'topGun': 6, 'confederate': 7, 'tankSniper': 3, 'steelWall': 6, 'invader': 2, 'scout': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 68, 'duelist': 23, 'fighter': 13, 'shellproof': 1, 'kamikaze': 1, 'spotter': 4, 'masterGunner': 21, 'sharpShooter': 36}, 'epic': {'radley': 1}}",0.34,FV201 (A45),1852,45.71,
False,1.28,81,2.05,ussr,62.03,1.19,3,1028,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R73_KV4.png,266,4,11009,2981,8,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R73_KV4.png,1.29,HT,"{'battleHeroes': {'highCaliber': 27, 'topGun': 5, 'confederate': 8, 'tankSniper': 1, 'steelWall': 24, 'defender': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 50, 'duelist': 14, 'fighter': 6, 'shellproof': 10, 'kamikaze': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 56}, 'epic': {}}",1.19,KV-4,1798,36.84,
False,1.69,80,2.08,ussr,58.46,4,3,708,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R12_A-20.png,65,4,2049,4042,5,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R12_A-20.png,1.63,LT,"{'battleHeroes': {'highCaliber': 3, 'topGun': 2, 'confederate': 3, 'patrolDuty': 2}, 'main': {'fireForEffect': 20, 'duelist': 4, 'fighter': 2, 'spotter': 2, 'masterGunner': 26, 'sharpShooter': 43}, 'epic': {'naydin': 1, 'orlik': 3, 'pascucci': 1}}",0.03,A-20,636,21.54,
False,4.39,72,4.5,sweden,80,1.6,0,645,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S12_Strv_M40.png,5,4,641,2715,3,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S12_Strv_M40.png,1.8,LT,"{'battleHeroes': {'confederate': 1}, 'main': {'fireForEffect': 3, 'masterGunner': 6, 'sharpShooter': 10}, 'epic': {}}",0.15,Strv m/40L,492,60,
True,2,74,2.85,germany,70.09,1.64,3,1155,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G136_Tiger_131.png,107,4,49169,4238,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G136_Tiger_131.png,1.73,HT,"{'battleHeroes': {'highCaliber': 21, 'topGun': 1, 'confederate': 9, 'tankSniper': 1, 'steelWall': 2}, 'main': {'fireForEffect': 86, 'duelist': 15, 'fighter': 14, 'shellproof': 1, 'kamikaze': 3, 'spotter': 1, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 25}, 'epic': {'pascucci': 1}}",0.4,Tiger 131,1609,39.25,
False,1.92,77,3.25,uk,73.3,1.05,3,880,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB74_AT8.png,191,4,9553,2622,6,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB74_AT8.png,1.48,TD,"{'battleHeroes': {'highCaliber': 11, 'topGun': 4, 'confederate': 2, 'tankSniper': 1, 'steelWall': 22}, 'main': {'fireForEffect': 62, 'duelist': 11, 'fighter': 11, 'shellproof': 12, 'spotter': 1, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 40}, 'epic': {'pascucci': 1}}",1.55,AT 8,1021,54.45,
