tank_id,damage,winrate,direct_hits,image,life_time,distance_traveled,player_winrate,spotting_assist,isPrem,tracking_assist,damage_blocked,nation,big_image,survival,frags,battles,pen_rate,potential_damage_received,tier,penetrations,sniper_damage,shots_fired,damage_received,base_capture_points,base_defense_points,name,winrate_differential,class,spots,wn8,hit_rate
62529,1192,48.81,5.68,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F19_Lorraine40t.png,287,1454,49.52,258,True,47,35,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F19_Lorraine40t.png,23.12,0.81,30483,75.68,1208,8,4.3,352,7.91,1162,0.57,0.41,Lorr. 40 t,-0.71,MT,0.93,1327,71.75
3873,859,50.43,4.92,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A11_T29.png,290,1076,48.38,223,False,34,606,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A11_T29.png,27.09,0.63,29982,64.66,1717,7,3.18,112,7,1129,1.3,0.32,T29,2.05,HT,0.84,956,70.28
58961,1172,50.95,4.1,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB100_Manticore.png,301,2153,52.71,1490,False,45,16,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB100_Manticore.png,28.03,0.67,29737,79.81,1135,10,3.28,308,5.29,1225,0.7,0.49,Manticore,-1.76,LT,3.3,1428,77.56
52561,1670,50.99,7.55,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB32_Tortoise.png,330,1005,50.32,312,False,74,1484,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB32_Tortoise.png,32.74,0.86,29490,61.2,3220,9,4.62,341,10.34,1712,1.19,0.44,Tortoise,0.67,TD,0.6,1351,72.99
8977,692,50.03,2.46,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G49_G_Panther.png,365,389,48.28,12,False,25,3,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G49_G_Panther.png,41.16,0.52,29445,6.61,236,7,0.16,655,8.49,217,0.09,0.55,G.W. Panther,1.75,SPG,0.02,716,29.01
48385,1121,48.82,4.04,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R135_T_103.png,322,1042,48.84,167,True,39,390,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R135_T_103.png,29.56,0.68,29433,69.46,1475,8,2.81,433,6.47,1044,0.8,0.34,T-103,-0.02,TD,0.45,1109,62.45
14881,2051,47.96,8.4,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A67_T57_58.png,306,1264,50.95,308,False,81,711,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A67_T57_58.png,26.58,0.94,29199,65.81,2764,10,5.53,326,10.8,2096,0.61,0.31,T57 Heavy,-2.99,HT,0.78,1555,77.77
45841,1210,51.68,8.31,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G154_Kpz_07_RH.png,288,1722,52.41,421,True,49,170,Germany,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/germany-G154_Kpz_07_RH.png,24.66,0.87,29106,67.88,1400,8,5.64,369,12.29,1211,0.49,0.54,Kpz 07 RH,-0.73,MT,1.53,1594,67.62
7249,2030,50.05,7.87,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB86_Centurion_Action_X.png,302,1665,52.69,492,False,84,509,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB86_Centurion_Action_X.png,26.38,0.92,28993,69.69,2193,10,5.49,594,10.74,1754,0.4,0.39,Centurion AX,-2.64,MT,1.39,1734,73.32
10513,1048,47.03,6.14,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G67_VK4502A.png,287,1152,48.76,251,False,54,725,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G67_VK4502A.png,23.58,0.59,28975,58.62,2219,8,3.6,148,8.29,1487,0.92,0.32,VK 45.02 A,-1.73,HT,0.93,1099,74
51105,1412,51.23,6.38,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It18_Progetto_C45_mod_71.png,292,1226,50.98,270,True,55,591,Italy,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/italy-It18_Progetto_C45_mod_71.png,26.12,0.87,28839,67.5,1886,8,4.31,189,8.37,1294,0.71,0.31,Bisonte C45,0.25,HT,1.06,1524,76.23
46353,1370,49.15,5.37,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G147_Kunze_Panzer.png,319,1503,49.56,435,True,55,73,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G147_Kunze_Panzer.png,28.18,0.73,28461,70.84,1407,9,3.8,511,7.79,1365,0.69,0.45,Kunze Panzer,-0.41,MT,1.13,1215,68.9
58113,832,51.71,6.55,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R108_T34_85M.png,280,1311,49.33,240,True,34,192,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R108_T34_85M.png,26.58,0.95,28345,75.37,886,6,4.94,217,10.18,709,1.01,0.46,T-34-85M,2.38,MT,1.09,1342,64.35
45569,740,50.68,5.34,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R158_LT_432.png,247,1752,51.93,878,True,22,168,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R158_LT_432.png,18.75,0.59,28295,74.48,1181,8,3.98,166,7.38,1007,0.56,0.4,LT-432,-1.25,LT,3.17,1365,72.33
25617,525,50.83,3.08,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G158_VK2801_105_SPXXI.png,210,1421,50.02,344,True,32,53,Germany,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/germany-G158_VK2801_105_SPXXI.png,15.34,0.68,28167,48.5,677,6,1.49,77,5.14,638,0.52,0.25,VK 28.01 105,0.81,LT,2.36,1245,59.99
1665,706,49.74,4.66,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S13_Leo.png,268,1319,48.95,248,False,32,68,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S13_Leo.png,21.51,0.58,28059,69.77,1016,7,3.25,176,7.07,959,0.81,0.3,Leo,0.79,MT,1.02,989,65.95
13137,1373,46.86,4.55,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB81_FV4004.png,344,1143,49.11,191,False,52,172,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB81_FV4004.png,30.54,0.73,27666,65.3,1409,9,2.97,658,7.03,1227,0.7,0.36,Conway,-2.25,TD,0.38,1098,64.63
6929,1770,48.7,6.42,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G42_Maus.png,325,1124,50.13,466,False,71,2396,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G42_Maus.png,30.68,0.74,27616,59.85,5204,10,3.84,187,8.18,2839,1.27,0.28,Maus,-1.43,HT,0.77,1341,78.55
7969,642,49.17,2.3,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A32_M12.png,372,460,48.36,14,False,20,1,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A32_M12.png,41.66,0.48,27521,6.99,224,7,0.16,597,7.9,208,0.17,0.64,M12,0.81,SPG,0.02,671,29.13
2161,1543,50.01,7.16,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz02_TVP_T50.png,310,1593,50.95,374,False,68,138,Czech,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/czech-Cz02_TVP_T50.png,27.54,0.86,27425,72.27,1571,9,5.17,520,9.79,1435,0.55,0.44,Škoda T 50,-0.94,MT,1.07,1403,73.09
11297,892,45.8,4.03,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A68_T28_Prototype.png,314,914,47.35,175,False,35,451,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A68_T28_Prototype.png,26.83,0.54,27352,63.13,1469,8,2.54,315,6.27,970,0.78,0.3,T28 Prot.,-1.55,TD,0.4,789,64.25
54289,1027,47.86,5.51,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G51_Lowe.png,300,1066,48.28,272,True,43,797,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G51_Lowe.png,25.73,0.54,27214,61.72,2324,8,3.4,157,7.56,1519,0.97,0.32,Löwe,-0.42,HT,0.78,1063,72.84
2721,1720,47.08,7.1,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It08_Progetto_M40_mod_65.png,308,1571,49.48,443,False,76,220,Italy,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/italy-It08_Progetto_M40_mod_65.png,25.66,0.92,27129,72.47,1847,10,5.14,543,9.42,1680,0.54,0.37,Progetto 65,-2.4,MT,1.08,1297,75.33
801,934,52.32,6.02,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A10_M6.png,263,1121,49.24,173,False,34,231,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A10_M6.png,24.53,0.88,27068,73.62,1208,6,4.43,146,8.68,1011,1.15,0.36,M6,3.08,HT,0.99,1650,69.37
3649,1740,48.49,6.58,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F18_Bat_Chatillon25t.png,288,1862,51.54,577,False,72,92,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F18_Bat_Chatillon25t.png,22.92,0.97,26465,74.7,1646,10,4.92,470,8.61,1624,0.45,0.36,B-C 25 t,-3.05,MT,1.62,1467,76.41
5137,967,45.86,5.09,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G16_PzVIB_Tiger_II.png,285,1010,47.88,215,False,44,595,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G16_PzVIB_Tiger_II.png,22.4,0.52,26223,58.23,2098,8,2.97,145,6.94,1489,0.85,0.27,Tiger II,-2.02,HT,0.68,934,73.45
33057,1202,50.86,5.77,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A152_M_Project.png,296,1344,50.16,356,True,48,861,USA,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A152_M_Project.png,26.8,0.7,26187,69.55,2040,8,4.01,232,8.29,1148,0.87,0.4,Iron Arnie,0.7,MT,1.12,1318,69.6
13345,940,48.1,6.51,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A80_T26_E4_SuperPershing.png,296,1249,47.58,342,True,45,755,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A80_T26_E4_SuperPershing.png,26.09,0.6,25658,63.07,2110,8,4.1,161,9.37,1337,1.15,0.33,T26E4,0.52,MT,1.01,1092,69.43
7953,1391,48.58,4.4,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G44_JagdTiger.png,345,968,48.79,225,False,44,521,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G44_JagdTiger.png,33.22,0.71,25295,64.53,2247,9,2.84,514,6.27,1724,0.9,0.4,Jagdtiger,-0.21,TD,0.43,1045,70.11
7201,721,48.65,4.73,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A31_M36_Slagger.png,303,1016,48.23,147,False,29,109,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A31_M36_Slagger.png,28.87,0.76,25248,74.45,642,6,3.52,323,7.71,533,1,0.46,Jackson,0.42,TD,0.54,1156,61.35
61249,605,50.93,7.59,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F112_M10_RBFM.png,309,981,48.52,128,True,27,33,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F112_M10_RBFM.png,30.96,0.85,25243,73.48,401,5,5.58,305,13.49,370,0.97,0.62,M10 RBFM,2.41,TD,0.59,1171,56.24
4513,805,51.38,4.7,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It26_CC_56.png,315,1065,48.79,192,False,36,563,Italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It26_CC_56.png,31.7,0.68,25070,65,1524,7,3.05,177,7.03,988,1.3,0.39,SMV CC-56,2.59,TD,0.63,1028,66.88
10497,751,50.12,2.64,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R77_KV2.png,286,976,48.65,138,False,28,248,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R77_KV2.png,27.33,0.88,24784,45.99,1066,6,1.21,91,4.21,848,1.06,0.23,KV-2,1.47,HT,0.63,1273,62.63
45313,429,49.68,6.69,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R160_T_50_2.png,222,1690,49.43,443,True,11,52,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R160_T_50_2.png,16.96,0.56,24714,75.87,641,6,5.07,92,9.98,601,0.64,0.42,T-50-2,0.25,LT,2.88,1112,67.01
17473,533,47.65,4.4,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F87_Batignolles-Chatillon_12t.png,229,1597,49.37,679,False,14,3,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F87_Batignolles-Chatillon_12t.png,15.55,0.42,24682,73.62,916,8,3.24,108,6.27,925,0.56,0.24,B-C 12 t,-1.72,LT,2.55,816,70.24
65329,1316,51.78,4.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch43_WZ_122_2.png,319,1399,50.84,353,True,44,614,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch43_WZ_122_2.png,31.78,0.8,24673,72.84,1807,8,3.6,317,6.69,1177,0.83,0.42,122 TM,0.94,MT,0.93,1462,73.99
4353,790,45.91,5.02,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R20_T-44.png,280,1437,48.13,336,False,37,244,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R20_T-44.png,21,0.52,24428,65.81,1446,8,3.31,175,7.54,1170,0.76,0.34,T-44,-2.22,MT,1.02,904,66.59
4481,1454,47.87,5.59,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S10_Strv_103_0_Series.png,369,1164,49.46,238,False,55,314,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S10_Strv_103_0_Series.png,36.56,0.73,24240,72.37,1409,9,4.04,829,8.23,1123,1.1,0.61,Strv 103-0,-1.59,TD,0.44,1165,67.88
19729,1003,49.18,4.74,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G115_Typ_205B.png,312,1043,48.96,277,False,41,1262,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G115_Typ_205B.png,29.14,0.58,24165,57.1,2813,8,2.7,119,6.64,1538,1.27,0.29,VK 100.01 P,0.22,HT,0.65,1029,71.35
7425,1049,46.95,2.67,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R47_ISU-152.png,333,999,48.46,133,False,35,122,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R47_ISU-152.png,29.61,0.71,24130,67.26,1144,8,1.79,502,4.33,975,0.79,0.25,ISU-152,-1.51,TD,0.29,926,61.67
8225,1007,48.26,4.66,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A39_T28.png,323,983,48.3,221,False,40,945,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A39_T28.png,30.08,0.61,24099,62.39,2252,8,2.91,238,6.8,1276,1.2,0.34,T28,-0.04,TD,0.47,934,68.51
50337,1139,49.94,4.91,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It30_CC_mod_64_Prem.png,310,1067,49.4,215,True,46,839,Italy,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/italy-It30_CC_mod_64_Prem.png,28.75,0.7,23847,64.19,1980,8,3.15,219,6.89,1126,1.06,0.31,Vipera,0.54,TD,0.61,1115,71.32
10769,808,50.67,5.71,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G57_PzVI_Tiger_P.png,290,1028,47.98,212,False,37,521,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G57_PzVI_Tiger_P.png,26.88,0.6,23565,64.24,1842,7,3.67,113,8.15,1344,1.29,0.36,Tiger (P),2.69,HT,0.72,973,70.15
59985,1495,53.05,7.39,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB99_Turtle_Mk1.png,315,1114,51.52,255,True,65,953,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB99_Turtle_Mk1.png,32.25,0.94,23313,66.59,2192,8,4.92,325,10.37,1210,1.09,0.39,Turtle I,1.53,TD,0.69,1620,71.25
49,1120,49.18,6.63,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59.png,284,1535,49.26,408,True,51,469,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch01_Type59.png,24.08,0.77,23164,70.87,1652,8,4.7,250,9.29,1169,0.79,0.42,Type 59,-0.08,MT,1.43,1418,71.36
2113,767,52.66,5.26,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F28_105_leFH18B2.png,368,355,49.74,28,True,83,18,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F28_105_leFH18B2.png,44.97,1.17,22826,19.58,209,5,1.03,688,19.1,195,0.15,0.63,leFH18B2,2.92,SPG,0.07,1536,27.54
18497,495,47.07,3.07,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F110_Lynx_6x6.png,197,2169,49.24,514,False,15,0,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F110_Lynx_6x6.png,11.08,0.37,22539,69.72,822,8,2.14,82,4.66,880,0.38,0.21,Lynx 6x6,-2.17,LT,2.62,718,65.82
63537,1774,48.9,6.97,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B.png,308,1633,50.96,555,True,72,564,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch25_121_mod_1971B.png,26.54,0.85,22330,69.65,2237,10,4.85,489,9.63,1733,0.56,0.38,121B,-2.06,MT,1.33,1424,72.3
9297,1740,47.75,2.51,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB48_FV215b_183.png,359,1005,50.9,219,True,35,409,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB48_FV215b_183.png,33.92,0.96,22213,50.44,1903,10,1.27,771,4,1568,0.6,0.18,FV215b 183,-3.15,TD,0.35,1229,62.92
3921,1013,47,7.12,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB11_Caernarvon.png,280,1060,48.98,248,False,50,734,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB11_Caernarvon.png,22.1,0.57,22188,57.8,2233,8,4.11,146,9.96,1509,0.87,0.34,Caernarvon,-1.98,HT,0.86,1029,71.45
10257,1507,51.28,6.7,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G54_E-50.png,301,1459,50.82,392,False,71,571,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G54_E-50.png,26.57,0.78,22036,65.66,2136,9,4.4,386,9.15,1570,0.58,0.45,E 50,0.46,MT,1.16,1415,73.18
51089,1308,50.37,6.01,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl19_CS_52_LIS.png,295,1561,51.65,370,True,56,310,Poland,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/poland-Pl19_CS_52_LIS.png,25.97,0.83,21984,73.06,1492,8,4.39,361,8.46,1154,0.58,0.47,CS-52 LIS,-1.28,MT,1.22,1545,71.03
14401,919,49.12,3.09,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F67_Bat_Chatillon155_55.png,386,560,48.46,13,False,31,1,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F67_Bat_Chatillon155_55.png,42.89,0.45,21958,5.99,278,9,0.19,883,8.95,256,0.22,0.77,B-C 155 55,0.66,SPG,0.01,772,34.52
529,840,49.34,5.22,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G04_PzVI_Tiger_I.png,282,1037,47.61,199,False,37,262,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G04_PzVI_Tiger_I.png,24.77,0.64,21820,63.91,1632,7,3.34,151,7.52,1384,1.11,0.31,Tiger I,1.73,HT,0.77,990,69.46
19713,1255,47.59,5.41,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R151_Object_257_2.png,309,1199,48.71,322,False,53,1105,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R151_Object_257_2.png,26.25,0.6,21753,57.89,2836,9,3.13,133,7.23,1727,0.99,0.33,Obj. 257,-1.12,HT,0.95,1071,74.8
9505,1249,47.12,5.69,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A66_M103.png,293,1137,48.53,279,False,53,879,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A66_M103.png,23.21,0.56,21665,59.42,2721,9,3.38,160,7.72,1841,0.71,0.29,M103,-1.41,HT,0.9,1047,73.8
7489,822,50,2.59,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F25_Lorraine155_51.png,384,630,48.38,12,False,22,2,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F25_Lorraine155_51.png,44.11,0.49,21657,6.92,250,8,0.18,784,8.44,223,0.32,0.71,Lorr. 155 51,1.62,SPG,0.02,784,30.71
27921,469,48.66,6.14,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G170_PzKpfwIV_Ausf_F2.png,257,1073,48.56,167,True,22,41,Germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G170_PzKpfwIV_Ausf_F2.png,21.8,0.62,21650,72.76,643,5,4.47,117,10.04,645,0.97,0.42,Pz. IV F2,0.1,MT,0.91,888,61.19
19201,1065,49.07,4.92,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R132_VNII_100LT.png,271,2117,51.99,1296,False,49,147,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R132_VNII_100LT.png,22.05,0.65,21643,76.18,1463,10,3.75,241,6.67,1375,0.53,0.41,T-100 LT,-2.92,LT,3.26,1276,73.75
9233,1186,49.25,2.2,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G61_G_E.png,383,409,49.34,22,False,48,33,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G61_G_E.png,41.52,0.49,21606,6.47,397,10,0.14,1127,7.46,328,0.05,0.45,G.W. E 100,-0.09,SPG,0.02,927,29.54
12305,1894,50.11,7.18,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G73_E50_Ausf_M.png,301,1619,51.93,502,False,82,746,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G73_E50_Ausf_M.png,25.96,0.87,21558,69.29,2585,10,4.97,464,9.64,1897,0.56,0.31,E 50 M,-1.82,MT,1.34,1574,74.48
6241,1143,53.64,5.84,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J32_Chi_To_SPG.png,330,1192,50.54,213,False,39,576,Japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J32_Chi_To_SPG.png,35.87,0.99,21330,73.66,1354,7,4.3,402,8.77,787,1.2,0.55,Chi-To SP,3.1,TD,0.72,1318,66.55
14113,1637,47.52,6.61,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A120_M48A5.png,296,1504,51.02,480,False,73,587,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A120_M48A5.png,24.61,0.74,21036,67.7,2341,10,4.48,449,9.21,1797,0.53,0.28,M48 Patton,-3.5,MT,1.16,1261,71.82
4385,986,46.69,5.86,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A12_T32.png,293,1125,48.28,258,False,49,673,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A12_T32.png,24.26,0.56,21028,57.53,2107,8,3.37,142,8.04,1423,0.86,0.33,T32,-1.59,HT,0.82,968,72.8
