isPrem,tank_id,avg_ammo_cost,tier,avg_earnings,image,name,class,avg_consumables_cost,nation,cost_per_shot,avg_repair_cost,earnings_per_minute,profit_per_minute,battles,avg_profit
False,3345,14230,3,21263,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G08_Pz38t.png,Pz. 38 (t),LT,1705,Germany,623,575,4519,1009,517,4751
False,2177,25007,9,51514,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S17_EMIL_1952_E2.png,Emil II,HT,7849,Sweden,2678,13911,9456,871,6444,4746
False,2945,4965,3,16312,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S20_Ikv_72.png,Ikv 72,TD,6038,Sweden,458,631,3265,936,427,4677
False,8465,19564,8,42656,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G64_Panther_II.png,Panther II,MT,6107,Germany,1884,12318,8198,896,8873,4666
False,1089,16722,4,25275,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F04_B1.png,B1,HT,2141,France,755,1763,5794,1065,751,4647
False,1057,16208,5,28697,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A05_M4_Sherman.png,M4A1,MT,5584,USA,1560,2274,5944,959,3298,4629
True,61729,29490,9,56139,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A125_AEP_1.png,AE Phase I,HT,6398,USA,2906,15778,10787,859,31449,4471
False,3889,10007,8,32170,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch17_WZ131_1_WZ132.png,WZ-132,LT,8491,China,1598,9280,7553,1031,5157,4392
True,43073,26657,9,53324,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F115_Lorraine_50t.png,Lorraine 50 t,HT,7103,France,2995,15200,10392,850,4154,4362
False,16449,18142,8,39723,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F81_Char_de_65t.png,AMX 65 t,HT,5636,France,2111,11603,8074,882,5079,4341
False,1329,10169,1,14469,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch06_Renault_NC31.png,NC-31,LT,0,China,446,0,3139,932,110,4300
False,7697,15873,8,36497,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G37_Ferdinand.png,Ferdinand,TD,4686,Germany,2168,11640,6380,751,6702,4297
False,16401,22511,9,47873,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G97_Waffentrager_IV.png,WT auf Pz. IV,TD,9945,Germany,2738,11143,7481,667,24408,4273
False,5409,30934,5,47888,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A23_M7_med.png,M7,LT,11009,USA,1807,1711,9706,857,508,4232
False,2209,16351,8,37303,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It14_P44_Pantera.png,P.44 Pantera,MT,5211,Italy,1600,11616,7545,834,10936,4124
False,1345,9723,2,15172,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F12_Hotchkiss_H35.png,H35,LT,893,France,366,532,3696,980,206,4023
False,5969,20716,8,42777,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB23_Centurion.png,Centurion I,MT,6198,UK,1846,11881,8756,814,6629,3981
True,56609,19416,7,33512,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A102_T28_concept.png,T28 HTC,TD,4698,USA,2446,5474,6685,782,3557,3923
False,1841,24941,9,52859,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch18_WZ-120.png,WZ-120,MT,7906,China,2637,16105,10152,750,3633,3905
False,5729,25973,5,37125,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J23_Mi_To.png,O-I Exp.,HT,4052,Japan,1932,3253,7556,782,881,3845
False,3185,25728,9,53838,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz16_TNH_T_vz51.png,TNH T Vz. 51,HT,8152,Czech,2994,16138,10126,718,12662,3818
False,10257,30545,9,60007,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G54_E-50.png,E 50,MT,10299,Germany,2764,15386,11301,711,22533,3775
False,15681,24384,9,54647,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F71_AMX_30_prototype.png,AMX 30,MT,12691,France,2191,13821,9978,684,5079,3749
False,17953,10923,8,32062,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A97_M41_Bulldog.png,M41 Bulldog,LT,8760,USA,1426,8630,7926,926,2934,3747
False,12881,24383,5,34914,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB50_Sherman_III.png,Sherman III,MT,4556,UK,2199,2234,6845,733,585,3740
False,4385,31235,8,53860,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A12_T32.png,T32,HT,7390,USA,2777,11558,10481,715,9773,3676
False,8081,25979,9,52847,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl22_CS_59.png,CS-59,MT,6794,Poland,2571,16428,9855,679,9357,3644
False,4353,20815,8,41572,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R20_T-44.png,T-44,MT,6263,USSR,2051,10871,8302,723,14739,3622
False,4497,15805,8,36493,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl23_CS_53.png,CS-53,MT,6389,Poland,1919,10700,7496,738,7602,3596
False,5953,7141,3,14083,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F13_AMX38.png,AMX 38,LT,2512,France,444,833,3359,857,389,3595
True,62753,38116,9,71394,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A128_concept_1b.png,Concept 1B,HT,14255,USA,2926,15432,12837,645,7729,3589
False,8257,4855,3,11317,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F52_RenaultUE57.png,UE 57,TD,2312,France,327,618,1935,603,411,3530
False,11073,31796,9,54359,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F37_AMX50_Foch.png,Foch,TD,7530,France,3161,11600,9534,601,3958,3431
True,62497,19155,7,34551,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A130_Super_Hellcat.png,Super Hellcat,TD,6322,USA,2062,5661,6482,639,21871,3410
False,1809,14781,4,23168,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G09_Hetzer.png,Hetzer,TD,3847,Germany,2063,1149,4878,713,6069,3389
False,12369,18319,10,49793,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB31_Conqueror_Gun.png,ConquerorGC,SPG,9692,UK,2471,18404,7511,509,7788,3376
False,19713,27173,9,54429,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R151_Object_257_2.png,Obj. 257,HT,7739,USSR,3029,16165,10145,624,11212,3351
False,18177,14231,9,41753,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R109_T54S.png,T-54 ltwt.,LT,11153,USSR,1951,13046,9048,719,8614,3321
False,2977,25928,10,62248,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It15_Rinoceronte.png,Rinoceronte,HT,12604,Italy,2816,20479,11460,595,8582,3235
False,4193,21089,9,49587,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J25_Type_4.png,Type 4 Heavy,HT,8143,Japan,3175,17170,8867,569,2827,3183
False,4433,30477,9,58693,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB12_Conqueror.png,Conqueror,HT,8224,UK,2834,16809,11057,599,33184,3182
False,13073,11843,3,18685,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G82_Pz_II_AusfG.png,Pz. II G,LT,2698,Germany,262,977,4896,829,401,3166
False,17665,28524,9,52247,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R104_Object_430_II.png,Obj. 430 II,MT,6533,USSR,2642,14049,9655,580,1780,3140
False,865,8221,2,14793,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J03_Ha_Go.png,Ha-Go,LT,2870,Japan,478,581,3983,840,293,3120
False,21025,22042,8,39993,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A139_M_III_Y.png,M-III-Y,HT,4016,USA,1944,10828,7943,617,7783,3106
False,6705,10974,3,17277,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch31_M3G_FT.png,M3G FT,TD,2510,China,873,703,3526,630,197,3089
False,4929,16691,9,41464,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F17_AMX_13_90.png,AMX 13 90,LT,9660,France,2067,12029,8892,660,15687,3081
False,6417,24455,5,38931,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G28_PzIII_IV.png,Pz. III/IV,MT,8499,Germany,1688,2902,8195,647,1995,3073
False,9473,20855,5,32742,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R41_T-50.png,T-50,LT,6888,USSR,1212,1926,6407,601,845,3071
False,1025,12911,2,17985,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R08_BT-2.png,BT-2,LT,1455,USSR,281,562,5076,862,489,3056
False,15425,24599,10,61191,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F72_AMX_30.png,AMX 30 B,MT,11949,France,2106,21649,11430,559,3215,2993
False,9745,30030,9,59448,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G55_E-75.png,E 75,HT,9947,Germany,3502,16517,10691,531,29474,2953
True,401,3533,2,8920,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl01_TKS_20mm.png,TKS 20,LT,2236,Poland,90,202,1606,530,719,2947
False,6497,21163,8,42018,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J33_Ho_Ri_2.png,Ho-Ri 2,TD,7362,Japan,2473,10598,7432,512,10083,2895
True,51841,10182,2,14961,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S15_L_60.png,L-60,LT,1483,Sweden,142,411,4838,932,356,2884
False,5681,12127,9,37826,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch28_WZ_132A.png,WZ-132A,LT,10426,China,1886,12426,8219,618,5151,2844
False,11553,17211,6,31107,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A41_M18_Hellcat.png,Hellcat,TD,7270,USA,1911,3859,5782,514,17175,2765
False,19793,17869,8,38663,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB125_Saladin.png,Saladin,MT,8481,UK,1742,9575,7530,532,11614,2736
False,18209,10720,9,41996,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A100_T49.png,T49,LT,14840,USA,1992,13702,9013,586,8383,2732
False,13841,16080,8,34163,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G88_Indien_Panzer.png,Indien-Pz.,MT,4836,Germany,1591,10549,6469,510,9685,2696
False,673,11741,2,16106,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It06_M14_41.png,M14/41,MT,1120,Italy,596,675,3942,628,320,2568
False,17425,19456,4,26170,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G80_Pz_IV_AusfD.png,Pz. IV D,MT,2634,Germany,1365,1576,6240,596,242,2503
False,801,29565,6,44257,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A10_M6.png,M6,HT,7422,USA,2956,4783,9965,559,43717,2485
False,1585,19419,8,39653,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch05_T34_2.png,T-34-2,MT,6488,China,2196,11290,7699,476,2837,2455
True,44545,27769,9,53366,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R119_Object_777.png,Obj. 777 II,HT,5713,USSR,3116,17570,9915,429,8177,2312
False,7953,22328,9,47277,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G44_JagdTiger.png,Jagdtiger,TD,7645,Germany,2771,15016,7884,381,10973,2287
False,18705,25398,9,52994,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G110_Typ_205.png,Mäuschen,HT,6066,Germany,3265,19251,9559,410,5287,2277
False,11297,18546,8,34393,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A68_T28_Prototype.png,T28 Prot.,TD,4943,USA,2294,8644,6356,417,5871,2258
True,53793,22914,8,38559,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A81_T95_E2.png,T95E2,MT,1362,USA,1911,12031,6557,382,196,2251
False,609,9204,1,11382,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J01_NC27.png,R. Otsu,LT,0,Japan,142,0,2378,455,358,2177
False,11537,19175,8,37795,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G71_JagdPantherII.png,JPanther II,TD,7365,Germany,2551,9107,6757,383,2743,2147
False,3089,12803,1,14841,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G12_Ltraktor.png,L.Tr.,LT,0,Germany,177,0,3311,454,1066,2037
False,17169,16454,3,22700,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G83_Pz_IV_AusfA.png,Pz. IV A,MT,3271,Germany,1050,965,6444,570,287,2008
False,8209,24269,4,32524,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G52_Pz38_NA.png,Pz. 38 nA,LT,5145,Germany,1294,1178,6439,382,3605,1930
True,56097,31193,6,48229,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A104_M4A3E8A.png,Fury,MT,12436,USA,1832,2767,9405,357,1535,1830
False,19985,14426,10,49184,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G125_Spz_57_Rh.png,Rhm. Pzw.,LT,12730,Germany,1775,20213,10629,392,8072,1815
False,6913,13415,4,19611,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R25_GAZ-74b.png,SU-85B,TD,3710,USSR,1142,781,3488,303,996,1704
False,15169,8650,2,11830,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F50_FCM36_20t.png,FCM 36,LT,1288,France,458,360,2566,332,213,1530
False,4769,20629,8,37842,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It31_CC_67_B.png,SMV CC-67,TD,5225,Italy,2652,10510,7042,274,41204,1476
False,1121,18676,7,33086,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J11_Chi_Ri.png,Chi-Ri,MT,5203,Japan,1226,7736,6679,296,2992,1470
False,3921,26868,8,46828,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB11_Caernarvon.png,Caernarvon,HT,6867,UK,2241,11720,9689,283,18670,1372
False,8993,26990,9,52735,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A63_M46_Patton.png,M46 Patton,MT,8349,USA,2594,16040,10055,258,4283,1355
False,19489,14411,10,46926,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A116_XM551.png,Sheridan,LT,11042,USA,1968,20179,9813,270,4268,1293
False,58961,18425,10,53492,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB100_Manticore.png,Manticore,LT,16905,UK,3185,16874,10089,242,31321,1287
False,19201,12666,10,49067,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R132_VNII_100LT.png,T-100 LT,LT,15964,USSR,1676,19165,10111,261,21703,1270
False,3137,24280,8,44389,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F08_AMX_50_100.png,AMX 50 100,HT,8362,France,2613,10640,9085,226,5719,1106
False,5937,13840,10,48712,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch29_Type_62C_prot.png,WZ-132-1,LT,15345,China,1925,18422,9689,219,5127,1103
False,5921,21162,8,38272,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A35_Pershing.png,Pershing,MT,4866,USA,1901,11191,7690,211,2856,1051
False,10753,32874,9,58480,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R63_ST_I.png,ST-I,HT,8692,USSR,3421,15882,10473,184,6022,1030
False,15393,29983,9,56979,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A89_T54E1.png,T54E1,HT,9049,USA,2919,16936,10821,191,6966,1010
False,2657,17668,8,36648,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J13_STA_1.png,STA-1,MT,6079,Japan,1699,11911,7015,189,4483,989
False,1313,21606,6,33662,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A06_M4A3E8_Sherman.png,M4A3E8,MT,6231,USA,1323,4911,6724,182,5900,912
True,60433,19186,2,21158,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G108_PzKpfwII_AusfD.png,Pz. II D,LT,639,Germany,243,436,6022,255,176,896
False,10017,21376,6,31156,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A36_Sherman_Jumbo.png,M4A3E2,MT,3914,USA,1470,5025,6149,165,1660,839
False,12305,28334,10,63054,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G73_E50_Ausf_M.png,E 50 M,MT,11809,Germany,2478,22093,12214,158,17175,816
False,8785,18935,5,26656,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB73_AT2.png,AT 2,TD,4296,UK,1066,2642,5199,152,3124,781
False,6481,25500,5,35267,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB60_Covenanter.png,Covenanter,LT,7013,UK,922,2032,7948,162,4135,720
False,15361,10531,2,14360,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R42_T-60.png,T-60,LT,2694,USSR,224,513,3269,141,290,620
False,19537,25066,9,50557,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB123_GSOR_1006_v7.png,GSOR 1006/7,MT,10588,UK,2644,14376,9108,94,14604,527
False,10529,21348,5,29615,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A58_T67.png,T67,TD,5768,USA,1366,1998,5505,92,8299,499
False,7937,31005,9,54447,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R40_T-54.png,T-54,MT,7797,USSR,2915,15232,10468,79,12012,413
False,1905,18977,8,37375,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz07_TVP_46.png,TVP VTU,MT,6473,Czech,1886,11571,7185,67,6207,353
False,13137,23170,9,41691,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB81_FV4004.png,Conway,TD,6953,UK,2803,11253,7039,52,12649,313
False,9505,33952,9,60759,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A66_M103.png,M103,HT,9562,USA,3093,17041,11456,38,10341,202
False,4897,19544,3,23383,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A25_M2_med.png,M2 Medium,MT,2735,USA,1614,906,5957,50,513,196
False,13313,21425,8,38666,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R60_Object416.png,Obj. 416,MT,7265,USSR,2388,9848,7531,24,2980,127
False,14625,21255,8,37827,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A90_T69.png,T69,MT,6072,USA,1817,10374,7319,24,5725,125
False,19217,17958,10,45856,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G121_Grille_15_L63.png,Grille 15,TD,12191,Germany,2540,15643,7432,10,40750,63
False,8225,21196,8,38438,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A39_T28.png,T28,TD,5567,USA,2455,11664,6933,1,19586,9
True,58673,32991,10,65837,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B_MK.png,Monkey King,MT,10121,China,2605,22852,11712,-22,948,-127
False,1169,12681,1,12406,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl14_4TP.png,4TP,LT,0,Poland,226,0,2934,-65,325,-275
True,51489,19324,2,21426,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A19_T2_lt.png,T2 Light,LT,2272,USA,226,389,6287,-164,777,-560
False,7713,16733,4,19257,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A29_T40.png,T40,TD,2413,USA,1194,876,3689,-146,866,-764
False,16209,21365,5,29845,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB107_Cavalier.png,Cavalier,MT,7049,UK,1341,2246,6254,-171,2027,-816
False,2097,28237,9,52175,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch12_111_1_2_3.png,WZ-111 1-4,HT,9026,China,3173,16009,9971,-209,3790,-1098
False,2417,28248,10,59404,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz04_T50_51.png,TVP T 50/51,MT,11987,Czech,2086,20356,11316,-226,33080,-1188
False,6929,35531,10,73733,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G42_Maus.png,Maus,HT,12467,Germany,3737,26989,13879,-236,15395,-1255
True,60241,24735,5,29808,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB37_Valliant.png,Valiant,MT,3749,UK,1723,2620,5403,-235,1092,-1296
False,10273,22214,4,24051,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A57_M8A1.png,M8A1,TD,2078,USA,1080,1094,4348,-241,9639,-1335
False,321,15306,3,18342,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F03_D2.png,D2,MT,3803,France,855,606,4597,-344,160,-1373
False,14113,28417,10,62146,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A120_M48A5.png,M48 Patton,MT,12356,USA,2307,22763,11597,-259,6144,-1391
False,16705,31946,9,55500,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F83_AMX_M4_Mle1949_Bis.png,AMX M4 51,HT,8704,France,3127,16299,10274,-268,12477,-1451
False,3073,15223,3,20342,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R22_T-46.png,T-46,LT,5888,USSR,541,730,4870,-358,286,-1499
False,2689,13566,2,13228,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S09_L_120_TD.png,Pvlvv fm/42,TD,858,Sweden,384,317,2965,-339,209,-1514
False,2065,16792,2,16805,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G06_PzII.png,Pz. II,LT,1191,Germany,160,736,4560,-519,1411,-1915
False,8497,31916,10,61950,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch38_WZ113G_FT.png,WZ-113G FT,TD,12820,China,3933,19185,10387,-330,4358,-1972
False,9809,26235,6,38656,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB40_Gun_Carrier_Churchill.png,Churchill GC,TD,10553,UK,2862,3851,6752,-346,505,-1984
True,32769,25281,9,42006,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R183_K_91_PT.png,K-91-PT,TD,5837,USSR,2656,12903,7138,-342,7884,-2015
False,3905,29232,9,50849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F09_AMX_50_120.png,AMX 50 120,HT,9141,France,3089,14661,9880,-424,5065,-2186
False,52561,37182,9,58597,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB32_Tortoise.png,Tortoise,TD,8693,UK,2949,14938,10317,-390,17426,-2216
True,15905,31513,10,65095,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A92_M60.png,M60,MT,12525,USA,2526,23280,11789,-402,7354,-2224
False,4609,16446,2,16565,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R09_T-26.png,T-26,LT,2285,USSR,557,403,3652,-566,133,-2569
False,577,14620,1,11915,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F01_RenaultFT.png,FT,LT,0,France,173,0,2656,-603,343,-2705
False,7249,32807,10,66615,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB86_Centurion_Action_X.png,Centurion AX,MT,14247,UK,2538,22298,12585,-517,29660,-2736
False,8529,25547,8,38684,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB72_AT15.png,AT 15,TD,4762,UK,1961,11201,7530,-550,3665,-2826
False,21761,27892,10,61161,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R144_K_91.png,K-91,MT,14459,USSR,1901,21686,10629,-500,4069,-2877
True,62257,40442,10,73282,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch41_WZ_111_QL.png,WZ-111 QL,HT,12724,China,3601,23227,13402,-568,604,-3111
False,13857,26432,10,53676,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A85_T110E3.png,T110E3,TD,11258,USA,4113,19142,9710,-571,38435,-3156
False,12817,17652,2,17082,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G53_PzI.png,Pz. I,LT,2140,Germany,181,588,4543,-877,139,-3299
False,13825,29162,10,58365,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R87_T62A.png,T-62A,MT,10599,USSR,2361,22120,11399,-686,4777,-3516
